ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
34,22,20060.523681054106,0.31154576205741,1,2805,8323,1356,6874
35,41,20910.749591252323,0.10822405898934259,0,25,0,0,-25
36,28,22331.22173172077,0.1820577356786387,1,88,10507,3857,14276
37,31,21969.01999383953,0.17480327118043382,0,21,0,0,-21
38,29,23143.15139934833,0.2589828317367235,1,232,7026,1462,8256
39,52,27444.56056884562,0.14353725134130882,1,1168,11661,1718,12211
40,30,20209.670594501924,0.1813621262080372,1,110,5799,1439,7128
41,28,24031.628437597556,0.20269520821623843,1,306,9410,1569,10673
42,22,20485.22676660145,0.09513817543795305,1,51,6151,1565,7665
43,54,21071.537393019065,0.01101747858250551,1,53,10317,2348,12612
44,30,21738.026908997803,0.022971247243581586,0,61,0,0,-61
45,35,20718.448856426294,0.14727939848814867,1,345,5672,1598,6925
46,31,44480.042162969614,0.3806954354629463,0,4,0,0,-4
47,19,28349.54407032548,0.09757286211573045,1,449,6397,2488,8436
48,69,23960.54340207428,0.004325241352738954,1,226,16790,1811,18375
49,18,25473.015354839936,0.03943892971636715,1,278,6025,1423,7170
50,38,22925.909521929665,0.2788177930970427,1,169,8336,1550,9717
51,39,31712.048113759494,0.027177708177266172,1,146,8054,2000,9908
52,22,20986.261211028093,0.2068759232378743,1,309,8171,2019,9881
53,53,21435.81312885937,0.22832458737673833,0,70,0,0,-70
54,28,39429.07648089206,0.049920334151440954,0,89,0,0,-89
55,21,21440.90402801658,0.3601476607132786,1,315,6860,1539,8084
56,40,25119.976657848947,0.14559082306149523,1,276,5511,3507,8742
57,59,35547.228852452725,0.010522538182174617,1,127,6986,1344,8203
58,55,22061.30222604538,0.1092422699388274,0,65,0,0,-65
59,20,21178.699733535886,0.08444439625450309,1,1005,5643,1352,5990
60,25,26601.32309553569,0.05328398058407049,1,1234,5448,1964,6178
61,28,29756.906035470285,0.04256915304395232,1,902,6409,1582,7089
62,65,21144.714248824035,0.08655816660714083,1,361,6077,3230,8946
63,24,21372.166681514314,0.0005659232505364838,1,188,6674,1496,7982
64,36,20499.406027367815,0.13670130354441484,0,52,0,0,-52
65,49,20687.04978263901,0.0847533090825819,1,626,6707,1481,7562
66,19,22509.185225810852,0.026649391410021185,1,2920,31509,1338,29927
67,35,20788.94067510509,0.11133241261585361,1,1430,9392,1359,9321
68,70,20798.658804064416,0.3248751574790122,1,177,8528,1946,10297
69,20,31349.643312540673,0.26298413596462084,1,210,8773,1391,9954
70,18,28242.107339501534,0.07862440864514236,1,971,6757,1739,7525
71,72,30015.358054091972,0.06221063999475739,1,167,5742,1712,7287
72,49,27598.706415971254,0.19277263164818084,1,398,8760,1705,10067
73,24,22536.74408871192,0.08861606302010679,1,171,5484,1558,6871
74,62,34717.46232683776,0.19293686149436873,1,142,7319,1395,8572
75,69,20305.50296956714,0.01275064560337528,1,447,5845,2441,7839
76,25,32192.433979498874,0.015662445484301825,1,994,5295,1726,6027
77,30,20501.831040939585,0.050930667611527224,1,770,9487,1904,10621
78,18,33340.570231681944,0.06544781305884707,1,868,7128,1869,8129
79,53,23567.96478687422,0.5975291527460218,1,1266,13037,2009,13780
80,34,40764.19019009611,0.11628043991731543,1,652,7233,1365,7946
81,63,20331.79329241314,0.010785385842960517,1,510,6796,1903,8189
82,19,44261.23061392014,0.2559075735262145,0,97,0,0,-97
83,20,52674.38993282672,0.0588338932412423,1,165,5829,2129,7793
84,43,51516.45967341403,0.22622943117165814,1,221,12643,1358,13780
85,20,58008.139932529804,0.045766455432722335,1,195,7198,1556,8559
86,39,24768.14671663095,0.006046237688430519,1,111,6601,2286,8776
87,36,20479.573364293312,0.24846955213528285,0,24,0,0,-24
88,64,24803.770868954816,0.1398263229615545,0,79,0,0,-79
89,22,22849.178631896226,0.049652913086829356,1,540,12564,3894,15918
90,20,21715.59963752138,0.09746820537941889,1,1856,5679,2172,5995
91,18,164653.4903997802,0.03527120912951976,1,263,6822,5188,11747
92,55,28715.73070736915,0.08526168676136062,1,79,8719,1413,10053
93,43,22034.872880509054,0.20231933389869575,1,327,14228,1454,15355
94,32,37964.40477107382,0.23387430550124008,1,377,11618,3275,14516
95,37,30813.746912354865,0.012582311460870556,0,113,0,0,-113
96,72,39331.53526485066,0.016935156385025078,1,193,5349,1477,6633
97,27,21730.806173207187,0.16631032593484246,1,278,5323,1835,6880
98,20,70172.4583679856,0.20503177795590247,0,90,0,0,-90
99,62,36158.25155526775,0.2875610333994071,1,554,6081,1688,7215
100,25,20695.313684742512,0.07614411673700762,1,495,9769,1822,11096
101,29,23079.460885318502,0.3460689128832869,1,925,6184,1555,6814
102,20,21784.992186404423,0.048306290388823184,1,478,5540,1537,6599
103,68,23351.239269850103,0.06458636158417837,1,606,14350,3507,17251
104,29,29117.453018992102,0.22064199122021544,1,70,6105,2273,8308
105,71,26716.189035870837,0.24117020292625688,1,210,6709,2356,8855
106,24,23520.65078221497,0.22634117290490047,1,2521,8809,1622,7910
107,20,22412.224724176063,0.04043932047540502,1,252,7829,2539,10116
108,30,23886.597695759425,0.11553386755171681,1,1062,8251,1333,8522
109,33,49421.827311098714,0.5474103283113132,1,777,8602,1471,9296
110,44,21463.44356843728,0.08733555580643143,1,261,6436,1389,7564
111,30,32219.59669368998,0.04034431478206256,1,582,7100,2911,9429
112,39,25408.594475166385,0.04757314757247404,1,670,5851,2414,7595
113,68,44249.3610245355,0.051021748383334814,1,1029,6913,2136,8020
114,18,31030.139714058543,0.26211569067335805,1,844,6981,2265,8402
115,29,24026.311172794485,0.11620140968248521,1,999,23704,1526,24231
116,26,56412.04862065021,0.15488098793523605,1,425,5801,3153,8529
117,72,20847.204481475626,0.023358753891168316,1,424,7049,1686,8311
118,38,29873.704454646962,0.015889728770334552,1,25,6811,1371,8157
119,30,20811.10068769346,0.16004306985632663,1,617,5395,1409,6187
120,29,20516.765927539607,0.029819610524343697,1,943,6771,1849,7677
121,58,26853.806882390356,0.302285576277764,1,53,19197,1460,20604
122,36,23801.600615983352,0.1546346921888031,1,1117,16841,1393,17117
123,40,27906.648507803227,0.007366224057662628,1,702,6658,1961,7917
124,29,23378.819366914675,0.14129609462727102,1,282,5727,1547,6992
125,32,27015.195584542747,0.0034659055468041025,1,474,5327,1848,6701
126,40,21246.427818039072,0.3750606033318107,1,242,6138,3036,8932
127,18,24624.827633212368,0.1880058025656838,0,36,0,0,-36
128,52,23781.534211472932,0.1919711231282268,1,1778,8805,1406,8433
129,33,27632.9442682381,0.17003820261774005,1,1854,10967,1343,10456
130,47,32128.38966171474,0.044798789829352266,1,245,9816,1379,10950
131,21,34380.395198274695,0.13110242384450013,0,27,0,0,-27
132,27,46980.44647129384,0.04014739610177311,1,1181,5292,1624,5735
133,44,28357.09850914101,0.3430878000773401,1,178,7925,3934,11681
134,58,20385.18886029377,0.0786389545037795,1,85,6194,1990,8099
135,38,25948.89246924032,0.3233602666753029,0,29,0,0,-29
136,24,22077.04438833864,0.05551762042333232,1,537,17724,2330,19517
137,52,23552.648930212235,0.1380778633115481,1,65,7015,1487,8437
138,44,35985.07749300838,0.035898083992400735,1,672,6423,3521,9272
139,45,23340.884106187932,0.09729487388748628,1,857,7538,1924,8605
140,52,21145.119103524223,0.16273971378407096,1,134,5959,1360,7185
141,53,33098.60212775871,0.06533960993493564,1,421,7048,1478,8105
142,32,24814.39396485113,0.35730786895473104,0,78,0,0,-78
143,63,38003.60310111453,0.2804223630949817,0,60,0,0,-60
144,26,23213.133195940874,0.14969785937476746,1,353,6746,1942,8335
145,51,20418.098028201355,0.27142773087148875,1,550,5405,1419,6274
146,37,26518.266253572747,0.01041050378840365,1,1923,6006,1953,6036
147,41,22298.99558753336,0.2685044162816891,1,595,29922,1490,30817
148,20,25621.7466510154,0.047831459048597064,0,7,0,0,-7
149,60,21342.95803276899,0.0943869973723917,1,127,6823,2285,8981
150,70,27408.974112759435,0.04837910965217225,1,201,16596,1544,17939
151,27,25170.932009410793,0.04483491268079556,0,5,0,0,-5
152,55,29338.436164338993,0.07290796700033228,1,2673,6489,1782,5598
153,62,40078.18398787651,0.5483028948215891,1,364,7425,1532,8593
154,39,23202.683892559537,0.0719851796822344,1,351,5795,1453,6897
155,18,27821.848757994787,0.015727502788624604,1,135,7264,1526,8655
156,22,20326.83660398748,0.07976572000986137,1,384,12656,2798,15070
157,43,21790.67825018398,0.010424414571863756,0,4,0,0,-4
158,50,20936.656648044143,0.07071726324021772,1,82,5571,1714,7203
159,58,28521.337857478862,0.07584368940069904,1,55,9167,1405,10517
160,52,28251.390814483824,0.046735127500052424,1,330,5376,1792,6838
161,35,24906.419514518126,0.04101441572785949,1,242,6822,2515,9095
162,36,20147.9366616433,0.02826257517389481,0,13,0,0,-13
163,35,51489.16268555637,0.008298385519258721,1,725,8251,8604,16130
164,41,31771.182702170976,0.055524496104502406,1,181,5960,1776,7555
165,71,20998.18490222472,0.3452007995024246,1,215,10098,1637,11520
166,55,22499.93652413078,0.18452201246873304,1,611,14758,2006,16153
167,65,22476.641183703316,0.1501654702720048,0,46,0,0,-46
168,48,50284.86497303852,0.08275944431731891,1,872,5604,1962,6694
169,65,29316.969323197696,0.208204988276438,1,583,6362,1550,7329
170,37,53638.1070182125,0.427143232318006,0,59,0,0,-59
171,37,20558.98551854055,0.09469410575201548,1,239,6931,1492,8184
172,22,22417.182566952026,0.14992987468022825,0,17,0,0,-17
173,43,46469.087433779125,0.18049296704871876,1,1261,13840,1714,14293
174,49,21160.430096913795,0.020300883606050556,1,235,8247,2033,10045
175,45,20815.378931043713,0.08659545205256938,1,924,5884,1849,6809
176,38,31368.50100105677,0.06224644860224536,0,45,0,0,-45
177,18,28357.356329059145,0.33826827245310365,0,19,0,0,-19
178,54,23246.13898031623,0.1730607397371916,1,602,7175,6170,12743
179,37,54494.65416561782,0.32656882992268443,1,117,6057,1667,7607
180,22,117565.22702709769,0.04805376049612279,1,162,6620,3445,9903
181,50,23536.21738535453,0.11110482619530193,1,432,9107,1732,10407
182,48,40924.030534671656,0.44554372400777525,1,629,7891,1722,8984
183,65,22625.320026884136,0.08138130732278738,1,857,9539,1505,10187
184,18,20491.589208462578,0.026945950966535088,1,121,8456,1628,9963
185,38,20296.186694817075,0.09530207054477428,1,430,6145,1893,7608
186,25,20225.45697397584,0.15022833208974043,1,482,11702,1701,12921
187,48,36769.2206750287,0.18786136053899308,1,303,9500,1428,10625
188,30,25055.60407109772,0.2107531582386065,1,487,9501,1704,10718
189,28,21586.09320428074,0.10006664064996584,1,597,5791,2328,7522
190,32,20886.161426251605,0.052424317431545436,0,18,0,0,-18
191,24,21042.621563891953,0.2609530365398711,1,889,7199,2508,8818
192,23,21800.824250522783,0.035198061064079605,1,957,12053,1402,12498
193,20,25447.50048226169,0.061474834262067214,1,175,6459,3088,9372
194,75,33071.929554142516,0.10197748684694766,0,22,0,0,-22
195,70,21689.24336381862,0.11627022510053747,0,15,0,0,-15
196,18,20479.97305149873,0.04516477402475035,1,481,9027,1386,9932
197,33,54845.302847911255,0.28291062968552955,0,8,0,0,-8
198,22,22173.929435286056,0.025861814027856315,1,1339,11326,1761,11748
199,29,25308.25671725266,0.15407262673997582,0,80,0,0,-80
200,39,20262.238428980592,0.04605882085580077,1,752,6324,2154,7726
201,30,26132.426859213763,0.3386705763522949,0,97,0,0,-97
202,35,20885.002526925276,0.24829530788619406,0,77,0,0,-77
203,62,21769.41918757548,0.33753805902658196,1,179,5439,1604,6864
204,36,30618.99967616271,0.1061414802249589,1,638,8187,1794,9343
205,22,39010.493758919714,0.1310757330354321,1,125,6861,1851,8587
206,26,59119.79263886335,0.19629669383494008,1,122,6539,5233,11650
207,36,42513.65394394597,0.09218890900048864,0,72,0,0,-72
208,28,31267.905381542405,0.20466978293651997,0,124,0,0,-124
209,51,20436.403741671693,0.13718932035970824,1,547,7367,1781,8601
210,47,23014.457069664055,0.15034141607869583,1,307,12244,1485,13422
211,27,35833.38895977025,0.04334075002672141,1,292,7647,1656,9011
212,21,21450.178335385506,0.04624264951996355,1,47,5631,1360,6944
213,68,21738.364692605293,0.08987322186904012,0,86,0,0,-86
214,57,31712.907864126606,0.013231332569098956,1,290,24985,1777,26472
215,54,39296.535941417795,0.3161169386053989,1,124,7608,2561,10045
216,45,21261.196958363056,0.00797978440621768,1,54,14454,1555,15955
217,53,22465.746270286498,0.08288379626556693,1,228,5291,1922,6985
218,30,21431.74622434534,0.049839938590531534,1,182,13686,1560,15064
219,20,20068.60800358627,0.3746041056384365,1,1076,6514,1526,6964
220,18,35067.73499432642,0.22235719118516603,1,600,10495,1405,11300
221,60,27034.40349860106,0.1520440230058997,1,238,14548,1624,15934
222,38,21515.600191951475,0.05477396071918803,0,33,0,0,-33
223,47,25938.663336818754,0.00548956616557648,1,798,6592,1563,7357
224,27,31673.50216920565,0.010155317399727963,0,16,0,0,-16
225,33,24552.378931938314,0.15763511933236166,0,91,0,0,-91
226,19,23633.313768145155,0.2916408270231076,0,6,0,0,-6
227,43,22981.238678667247,0.028602012796280156,1,529,5563,1481,6515
228,72,31603.9121780118,0.1895979773872151,1,177,7251,1852,8926
229,46,23678.555617586215,0.3252634737644426,1,1234,5267,3213,7246
230,25,39846.62195187131,0.1072210977680308,1,456,21365,1481,22390
231,34,32891.86236111751,0.4847859601013451,0,217,0,0,-217
232,32,33780.15356297029,0.003394422084276846,1,396,6675,1987,8266
233,46,22257.68251422354,0.012472137016953813,1,1334,8944,1500,9110
234,42,21719.168435037023,0.06635336943511358,1,119,8634,1375,9890
235,41,24892.279967535604,0.19698645487888478,1,205,7638,2469,9902
236,32,20403.089125611325,0.02864142255825769,1,1080,8961,1385,9266
237,56,22432.85416901096,0.17844638663796725,1,268,5789,1379,6900
238,24,50480.76054577481,0.15157778822064685,1,68,8424,1810,10166
239,54,67923.18592716113,0.18376915181874048,1,371,8333,2439,10401
240,33,24488.73620604745,0.03382262809401356,1,1815,10286,1793,10264
241,70,29613.9954577859,0.05604798312519059,1,17,10783,1681,12447
242,53,34297.04711553676,0.07058990120110174,0,52,0,0,-52
243,27,21812.688289824033,0.1054738180995585,1,1011,6285,1980,7254
244,33,20397.930945109634,0.1652039231980238,0,17,0,0,-17
245,57,37241.463333881984,0.13953618792778344,1,56,6707,1819,8470
246,23,20829.3622114693,0.10245900151607662,1,867,7449,1646,8228
247,23,41839.75264040126,0.14503129689222444,1,3,16435,2525,18957
248,61,54945.61238839224,0.05311814602266591,0,77,0,0,-77
249,25,23457.33085940477,0.027858492390157658,1,236,9039,1444,10247
250,36,31681.428386110754,0.007998549675080431,1,607,8781,2488,10662
251,29,36779.000023821674,0.034679688046594825,1,1153,19283,2554,20684
252,28,21604.88608826423,0.019702693711676628,1,413,6920,1563,8070
253,23,20886.70907739959,0.005790005496839948,0,26,0,0,-26
254,35,20566.815275458735,0.027308524933501176,0,5,0,0,-5
255,52,29572.10506425782,0.2306824178674196,1,698,5929,1482,6713
256,31,22182.849729633766,0.0435638055636682,1,168,6119,2457,8408
257,19,24240.18008819586,0.054121495364087974,1,560,29741,3060,32241
258,57,20941.853252125245,0.266103848650968,1,239,8238,2962,10961
259,21,31100.545824395525,0.02111495223659146,1,844,10518,1503,11177
260,25,36624.30248874156,0.13587059164740037,0,43,0,0,-43
261,27,22989.67923069149,0.051993579519995406,1,162,6703,1695,8236
262,37,24438.64607807228,0.4902730302124319,1,223,19997,1401,21175
263,47,20975.561364255558,0.09357163595201583,1,311,10654,1658,12001
264,48,46553.326196589995,0.10480093842039814,1,523,12500,2921,14898
265,34,21371.183128092285,0.04207153520064732,1,2505,5444,1393,4332
266,51,23996.44422595908,0.066408510763358,1,492,17269,2189,18966
267,47,24873.54839187395,0.13749197778698968,1,282,9425,2459,11602
268,51,34071.75344272714,0.000282868067480984,1,463,6249,1390,7176
269,23,28270.58588687896,0.09346504676715922,1,634,6935,1417,7718
270,19,23898.854739225004,0.03051711777205046,0,5,0,0,-5
271,33,21305.18954563481,0.031208403567840957,1,128,10977,2006,12855
272,54,25758.23241370691,0.016948570306354778,1,53,8110,1661,9718
273,30,49377.79419260389,0.13476436859788177,1,143,10458,1785,12100
274,35,26265.48859211497,0.2733560100359444,1,907,7387,1633,8113
275,44,28046.105822270012,0.1423763241829951,0,66,0,0,-66
276,23,29980.68629949883,0.2540710535295035,1,755,6351,1541,7137
277,30,25653.32929074601,0.13045965600892775,1,3542,5591,2673,4722
278,62,25584.739327524203,0.016519830633122585,1,731,6141,2621,8031
279,22,28450.265907456243,0.06303416299296444,1,316,9399,1353,10436
280,21,23409.365993655858,0.07973638007756062,1,1320,5658,1843,6181
281,40,21071.67549680616,0.27191972083326155,0,7,0,0,-7
282,52,39147.31283360772,0.20547452878422665,1,296,5913,1629,7246
283,48,20332.88938027759,0.07566806808839051,1,632,16351,1625,17344
284,22,20469.989805062025,0.11557407783538813,1,76,12406,3243,15573
285,21,21450.062365096826,0.08461434643063742,1,246,6100,2563,8417
286,18,38154.3560907699,0.19697249583863832,1,469,6077,1357,6965
287,27,48159.224395089055,0.17378209544522116,1,897,10310,1652,11065
288,69,27182.943226541494,0.012195910500044859,1,429,5402,1660,6633
289,18,37913.00782411882,0.18505103702447043,0,23,0,0,-23
290,31,33287.87961147202,0.0068642435567225855,1,990,5596,1724,6330
291,61,33526.5529458958,0.022083302797116545,1,430,5954,1820,7344
292,19,25656.869513571986,0.08640020342092969,1,60,11988,1907,13835
293,25,30412.479109536842,0.045181223898108525,1,798,5424,1979,6605
294,59,47948.830561508934,0.0851207209532033,0,96,0,0,-96
295,21,32729.45780165501,0.011628700312795287,1,1477,36434,1723,36680
296,25,20014.015394034774,0.08708172445528603,0,39,0,0,-39
297,40,30892.01099477878,0.12342703781080713,1,434,7010,1379,7955
298,28,22362.51912722993,0.05492814972471082,1,898,11241,1511,11854
299,25,32987.947879816624,0.26775106725386094,0,6,0,0,-6
300,35,37864.650776940165,0.12423513618626525,1,35,5958,1505,7428
301,56,29625.405858233004,0.02880902584213412,0,106,0,0,-106
302,32,23250.994059737386,0.21454369972426174,0,35,0,0,-35
303,74,20876.65506939257,0.07170520110434257,1,472,14882,2317,16727
304,56,30624.53041736564,0.02215663857434816,1,42,6205,2868,9031
305,70,20528.586781491184,0.009160843251021785,1,744,11284,1374,11914
306,39,32952.39932614979,0.11706298322576401,0,22,0,0,-22
307,25,50668.68225012057,0.022936861170014148,1,383,6550,4105,10272
308,29,45862.05313341803,0.07520491175737576,1,507,9584,1935,11012
309,38,34218.6780684828,0.01729931960355671,1,1832,7468,2368,8004
310,22,22041.756936725153,0.1390991216850911,1,1203,205407,1522,205726
311,22,21290.239090484563,0.06411124440885857,1,616,16945,1978,18307
312,25,20061.1598993076,0.15345006279884837,1,181,12622,3743,16184
313,26,26491.276256169982,0.15941915154500372,1,513,6568,1668,7723
314,29,22838.501058857455,0.04481550089892754,1,1004,8306,2425,9727
315,25,21057.18650976186,0.07949774878364806,1,1301,12653,2071,13423
316,72,29377.755739989683,0.07582470382719261,1,326,8075,1569,9318
317,24,23246.81127888214,0.22520232509485633,1,2411,12596,3247,13432
318,25,37621.30417015754,0.4672908623365842,1,1591,6029,2371,6809
319,43,27640.600028507874,0.10544555136977006,1,59,5452,3091,8484
320,29,22042.562594567673,0.17420174088142484,1,377,9526,2301,11450
321,55,20283.276187518164,0.05355046986434471,1,1425,6436,1433,6444
322,43,28589.419677514605,0.11427501486288812,1,85,7484,1564,8963
323,40,24690.59853841892,0.20798177533030468,0,22,0,0,-22
324,48,20340.089130460205,0.009373615954546968,1,599,10983,1559,11943
325,23,28974.688623270005,0.10530602034183127,1,149,13974,1355,15180
326,39,25581.251990880908,0.03209802911850516,1,175,8949,1821,10595
327,39,20450.24646980549,0.09606016320521339,1,377,10288,2342,12253
328,75,21713.11963056033,0.026251426044581083,0,15,0,0,-15
329,34,33418.54527963348,0.10902234452585338,0,83,0,0,-83
330,23,43511.211183314,0.03382842373669631,1,386,8142,1576,9332
331,30,25850.335516336443,0.03965676753562312,0,22,0,0,-22
332,27,26838.98041184313,0.1449690876321796,1,212,8042,2859,10689
333,64,22184.511830044812,0.015030461307302515,1,742,5258,1510,6026
334,22,24589.34609992548,0.38571739287992207,0,44,0,0,-44
335,58,65140.85629762975,0.06049330945812397,0,16,0,0,-16
336,35,20406.69482697058,0.2353947460845769,1,69,8733,1519,10183
337,21,20606.38672566574,0.013458647627896045,1,921,7666,1545,8290
338,20,130534.4081168735,0.024179028796653405,1,243,7945,1554,9256
339,50,30101.374158535305,0.23641535890785112,1,1821,6215,1414,5808
340,23,29754.687138538124,0.028069329039303252,1,646,7972,1530,8856
341,48,24753.19572433165,0.04611821324433397,1,311,5757,1399,6845
342,75,20379.891024982797,0.27728521168829035,0,26,0,0,-26
343,32,24938.453394425585,0.04410607090024799,0,43,0,0,-43
344,18,22100.560452196212,0.0075488599893703675,1,267,6152,1517,7402
345,42,95445.75090338153,0.2594605478371339,0,3,0,0,-3
346,68,21915.859161649536,0.033395237683982976,1,543,12145,1410,13012
347,52,52227.335466173325,0.09471753183563768,1,713,7905,1688,8880
348,67,28471.809546538407,0.02386901858578665,1,134,5879,4597,10342
349,29,28821.567243824527,0.023408156208239588,1,212,7682,1652,9122
350,74,20584.675475327513,0.0385003027230073,1,125,5294,1779,6948
351,39,27302.025406873523,0.11869771717371781,1,322,6071,1767,7516
352,28,20312.904786291947,0.16052044714758107,0,287,0,0,-287
353,37,23007.23636909972,0.11258130448159971,1,287,6377,2649,8739
354,35,20747.744865923814,0.029264346237946274,1,429,6378,2401,8350
355,28,28663.065977373346,0.16614357048823725,1,363,7210,2352,9199
356,75,21576.263629379115,0.1810520747314014,1,687,6608,2079,8000
357,21,42121.34420746567,0.1261010636736911,1,114,7040,3694,10620
358,23,20396.959533249257,0.23810298002144997,1,445,5489,2020,7064
359,32,23979.95913202421,0.10786597960383455,1,172,5819,2361,8008
360,40,47867.259485042334,0.1748131846255458,1,308,33594,1427,34713
361,41,29179.116351254226,0.03584060577567791,1,1565,7163,1746,7344
362,57,23263.20231577216,0.21710138002049884,1,1026,7025,1423,7422
363,70,24005.173268984934,0.12861972816710557,1,1031,5446,1575,5990
364,52,22813.88263292499,0.1190759431568692,1,225,6724,1424,7923
365,39,23690.32539656849,0.05031642292247258,1,801,6412,2671,8282
366,22,30286.0675019915,0.018480770588619553,1,188,5600,1748,7160
367,61,24830.82754331372,0.17950872350692526,1,1186,6652,2777,8243
368,47,26356.82613312156,0.25214058092607594,0,112,0,0,-112
369,32,65192.47859107132,0.360451733696486,1,442,6706,1582,7846
370,20,51407.107336139685,0.11401954556385602,0,147,0,0,-147
371,24,21501.37893427471,0.1328456537908948,1,173,5496,1382,6705
372,69,22993.196776320834,0.017570148658445122,1,228,6290,1820,7882
373,36,34380.401544654706,0.29495012506959023,0,51,0,0,-51
374,57,45359.3292385395,0.07973558840750615,1,84,9152,1570,10638
375,69,22715.170621260695,0.054312559942215434,1,265,6165,1481,7381
376,28,28825.320051484596,0.06740562956116837,1,749,16412,3308,18971
377,74,26268.41639862368,0.12187507641995089,1,39,8782,1587,10330
378,24,25825.09081588122,0.11867990852449602,1,1954,7902,2604,8552
379,58,26450.207301743423,0.0686726369863825,0,20,0,0,-20
380,69,20183.187830848365,0.02656403095755031,0,22,0,0,-22
381,58,26748.386075888207,0.0004680050485399364,1,986,17211,1391,17616
382,35,23435.16260908891,0.0223099089905357,1,264,6549,1446,7731
383,36,20565.573821020233,0.060315163820186,1,430,8332,1358,9260
384,43,27902.85601213901,0.3626516465276909,0,42,0,0,-42
385,37,27145.852771841022,0.08702099280665963,1,149,8207,1473,9531
386,42,24254.042905239057,0.2809362023784054,1,155,7539,2050,9434
387,65,23352.632238938146,0.15040860154907587,1,1002,6624,1353,6975
388,21,27416.492952223107,0.011436215626465554,1,765,6379,2342,7956
389,61,65099.16001070553,0.0180148492462999,1,771,10159,1341,10729
390,22,28390.297216333245,0.0732131333339047,1,140,6155,1974,7989
391,46,21791.873545951377,0.05680440476763687,1,164,13144,1873,14853
392,41,23805.241138473935,0.08886860222926116,1,39,43269,1488,44718
393,54,24631.012365886134,0.02717698846231566,0,33,0,0,-33
394,64,36646.48314688942,0.048195454674862186,1,902,9657,1395,10150
395,27,21567.245152345295,0.17316343701272166,1,1232,9454,4090,12312
396,57,20863.28452886856,0.1712688814661598,1,196,12448,1362,13614
397,25,30816.758426944358,0.057087803207732116,0,52,0,0,-52
398,29,25574.97754799706,0.08370963027523609,1,230,5752,1970,7492
399,46,31958.286299866526,0.046455883488153604,1,667,7650,1367,8350
400,25,20291.199156371156,0.11286250678056305,1,573,7617,1596,8640
401,18,20184.443940599333,0.28383681803272925,1,153,13992,1571,15410
402,23,60570.88565899415,0.03411803535447735,1,738,10928,1527,11717
403,21,21814.675647572134,0.04971808218472062,1,526,7588,1407,8469
404,25,42220.75230822513,0.055233131883496024,1,666,10539,1492,11365
405,74,20336.716106633306,0.022248194930532667,1,401,5342,2180,7121
406,25,20084.968530852828,0.026365227511241617,1,372,7207,1994,8829
407,27,20102.06409246124,0.08023087656660265,1,36,6027,2429,8420
408,20,26526.07348347618,0.07412485671911956,1,296,20918,1990,22612
409,46,20152.97257176156,0.04240158259935275,1,400,15521,2662,17783
410,64,25433.802734051398,0.2149641726944934,1,239,17557,1821,19139
411,48,31627.328888527467,0.1479493378740301,1,238,6216,1555,7533
