ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
90,32,30672.99418813149,0.09655607670841432,1,1140,7287,2193,8340
91,26,22492.811371182997,0.18402352759803842,1,457,5346,1462,6351
92,61,26648.587377231546,0.02337053259508468,1,147,10775,1482,12110
93,23,22352.671203145608,0.09203537953934943,0,31,0,0,-31
94,49,38066.896800274124,0.507764981020686,0,122,0,0,-122
95,54,38996.505141644506,0.24541953985653062,0,45,0,0,-45
96,62,25357.023689445417,0.058183612769009345,1,555,8600,3650,11695
97,44,23170.271629622348,0.04658258361377805,1,316,8635,1561,9880
98,31,33720.50386851237,0.1698752578320958,0,11,0,0,-11
99,64,23895.504204797544,0.14150958307530914,1,221,6665,1717,8161
100,67,30341.835260230222,0.14201551296420428,1,706,9290,1505,10089
101,55,40074.335452851534,0.20298790979068945,1,506,5906,1691,7091
102,35,33136.954550952156,0.07587258528797826,1,775,6061,4780,10066
103,46,29346.384570245165,0.3027999946091254,1,685,6721,2068,8104
104,20,20787.96672057599,0.11054259404427637,1,131,7184,1538,8591
105,19,34741.00722401743,0.06149403449490009,1,293,5369,1511,6587
106,51,29672.33963939475,0.08672645314058432,0,146,0,0,-146
107,18,20925.04959546788,0.006587056011100589,1,298,6797,1627,8126
108,27,21922.959036906057,0.009563601781059593,1,1959,11027,1605,10673
109,33,24056.244232044908,0.04439600062435642,1,176,5458,2158,7440
110,25,20352.807072371415,0.012343390450660966,1,524,8208,1888,9572
111,63,27994.828799871946,0.02159974100339128,1,202,7734,1726,9258
112,40,36307.20850833711,0.3200219652244809,1,1406,12641,1974,13209
113,48,63903.60816346247,0.4961989785548928,1,216,5608,1506,6898
114,65,34052.436434962205,0.1121216376819264,1,189,8797,2498,11106
115,18,45885.16242362653,0.2321100852571252,1,239,6277,1877,7915
116,23,21951.727941752622,0.2126606816154682,0,109,0,0,-109
117,66,28454.503607960854,0.06495354645904654,1,104,5271,2725,7892
118,64,45487.0322641521,0.06692215383150948,1,680,10001,1732,11053
119,26,39573.3971835875,0.2726957001305668,1,96,10616,4459,14979
120,68,20238.480713701254,0.25782157765114844,1,282,8193,1565,9476
121,52,20679.851625438274,0.24904178832935353,0,3,0,0,-3
122,51,22840.12126008955,0.45366768909925104,1,167,12427,1528,13788
123,62,22602.29963452531,0.1263316492522461,1,725,13080,1954,14309
124,37,21314.621415061538,0.0661127084573213,1,987,7478,2361,8852
125,60,29485.509601568538,0.047913351946741574,1,550,5390,1703,6543
126,41,28589.855394880917,0.032293484208638985,1,330,13801,1712,15183
127,29,26716.784312866374,0.06676543267604008,1,287,6375,1519,7607
128,36,45555.98947599249,0.10276947548529952,1,240,6217,2144,8121
129,19,24396.311629580006,0.03867393180939431,1,502,5688,1572,6758
130,65,24536.96335441146,0.3269360455855352,0,7,0,0,-7
131,24,29593.050765156335,0.08936346968147325,1,174,11794,2002,13622
132,34,21890.683856086092,0.21691944229318205,1,789,27286,1488,27985
133,64,29767.328894201284,0.08651692981772387,1,274,6116,1561,7403
134,38,20900.428849570064,0.15885960987276518,0,14,0,0,-14
135,48,37698.32738306977,0.09916235859888572,0,39,0,0,-39
136,25,20754.651633470756,0.4144465912638238,0,243,0,0,-243
137,27,40932.97517418664,0.16299544102194138,1,829,15920,1588,16679
138,51,54288.115091282576,0.13687273384471807,1,223,6585,1449,7811
139,21,61508.660125186434,0.06935393911544568,0,31,0,0,-31
140,43,21571.007982351428,0.22398351278908527,1,2238,5758,3879,7399
141,19,23465.61664600102,0.7116246905137891,0,44,0,0,-44
142,22,24894.363309264507,0.19900376371601555,1,163,5883,1844,7564
143,23,29560.831143809617,0.11920178557195152,1,159,6520,1604,7965
144,42,31425.557076248544,0.07213201964034857,0,9,0,0,-9
145,63,22053.384693791555,0.11767089671471322,0,60,0,0,-60
146,25,27084.02105497617,0.03750351536864594,0,11,0,0,-11
147,29,34093.56317225912,0.03553822161268129,1,368,5752,1836,7220
148,51,21378.835280793417,0.2290399729946366,1,339,6616,1446,7723
149,52,22948.093862730246,0.014184806776255922,1,1023,11750,1926,12653
150,60,24757.777758102773,0.17910278127690452,1,297,7645,1537,8885
151,34,20858.916671410945,0.061299272110889175,1,785,7783,2838,9836
152,44,28448.495052839302,0.042074263951700865,1,172,6237,1445,7510
153,42,36436.49298041937,0.0704379564079411,1,416,5563,2854,8001
154,58,21041.001607021914,0.28517283784979236,1,295,5974,2531,8210
155,60,27617.675718208968,0.13624253726040905,1,457,6094,1812,7449
156,25,59383.034638715406,0.046884885899338515,1,129,8357,1813,10041
157,47,68573.55163867539,0.12507073223325327,0,263,0,0,-263
158,37,31557.141273817422,0.07466307093691626,1,63,9001,2619,11557
159,49,25252.649500012416,0.07867403795785365,0,4,0,0,-4
160,21,30698.38718003773,0.05022936082364643,1,579,6509,1745,7675
161,70,20238.875038438728,0.06350485682340397,1,300,5606,1614,6920
162,22,24397.072796335502,0.08946826061604225,1,111,5971,2354,8214
163,26,20080.64346933613,0.004624368829983746,1,87,7808,2208,9929
164,26,22755.834194535862,0.16081000197428308,1,3004,5336,2229,4561
165,47,23945.800627230452,0.04744919418988218,0,57,0,0,-57
166,33,23020.24168908262,0.18704083254126783,1,480,8734,2590,10844
167,38,20344.708755576707,0.02004386978218489,1,292,6582,1638,7928
168,21,20687.553655032578,0.33046373697267395,1,486,18497,2486,20497
169,33,23124.10150097156,0.09021575305016961,1,479,9499,1984,11004
170,73,20638.483910906005,0.10628589834828778,1,715,51676,1550,52511
171,48,21340.55841392971,0.04483005609711895,1,478,5473,1733,6728
172,72,23935.025599240114,0.007851119575979625,1,545,31048,1512,32015
173,30,21051.952376718942,0.003132239456834261,1,422,7134,1854,8566
174,52,30252.681992359554,0.16019465311790296,0,43,0,0,-43
175,67,72218.786995308,0.21806313197416238,0,35,0,0,-35
176,52,20276.453080384028,0.3930505125793899,0,3,0,0,-3
177,65,21115.02578141579,0.24286727548323575,0,31,0,0,-31
178,62,35468.32901778835,0.015074228004895206,1,190,14065,1501,15376
179,20,21431.254066950976,0.2155206548685686,0,15,0,0,-15
180,44,21759.1374518271,0.0162902374422024,1,877,6326,2018,7467
181,33,32930.23084667068,0.20947260069888893,1,101,7157,1616,8672
182,36,24475.986579433316,0.4586126711029744,0,23,0,0,-23
183,20,155060.7198694062,0.28864664754547714,0,8,0,0,-8
184,39,24054.465044370598,0.0373656927850214,0,54,0,0,-54
185,26,28698.624650521364,0.08744221039026293,1,450,5940,1558,7048
186,19,22060.695631295326,0.02357169868744874,1,326,7356,1624,8654
187,29,26811.40830014884,0.07282293415605137,1,1207,7821,2334,8948
188,25,20814.37339833312,0.06835614553564212,1,1747,7111,1621,6985
189,51,24660.733992797243,0.14586600564183547,1,2472,5851,1607,4986
190,21,22668.820694791404,0.2996574968328732,0,66,0,0,-66
191,43,26443.686754574763,0.008076649427366196,1,912,5361,1997,6446
192,41,29916.12139900004,0.0004209575266914627,1,37,5522,1848,7333
193,20,31548.01647558161,0.2898082804507043,0,33,0,0,-33
194,65,42793.903077102914,0.008236682269042018,1,0,6325,6409,12734
195,22,20613.638718359256,0.022776127338996026,1,929,5836,2054,6961
196,67,35532.30349833916,0.16948779295678976,1,1043,16933,1612,17502
197,31,20567.75030100713,0.02993539045900395,1,35,5578,1985,7528
198,36,20569.821559563414,0.02333875569568027,1,322,9649,1533,10860
199,71,20810.565307269993,0.0086698635863698,1,484,6700,1493,7709
200,18,23273.824199016984,0.10772611029466396,0,33,0,0,-33
201,28,28302.211064000374,0.2894349301184997,1,295,5679,1612,6996
202,50,25057.338682276193,0.24493821885858036,0,22,0,0,-22
203,47,22740.534263732465,0.17661382649213178,0,89,0,0,-89
204,26,21897.510120419134,0.11064188010473087,1,269,5487,1542,6760
205,60,30098.292574858173,0.5007782906581423,1,394,17631,1638,18875
206,25,22239.72747516111,0.13835847979151678,0,21,0,0,-21
207,33,21685.424987697214,0.32516526112073785,1,337,6061,1707,7431
208,71,21699.34724340448,0.06077330057895331,1,1628,7572,1787,7731
209,49,29177.687262089115,0.10141373302025279,1,801,10491,1926,11616
210,26,21885.266813599173,0.1386468268893374,0,20,0,0,-20
211,20,20546.421172471608,0.006879209442187737,1,750,7585,1894,8729
212,26,29693.741580563095,0.26824341978617416,0,11,0,0,-11
213,65,30767.100386785667,0.024727474673757993,1,335,6938,1524,8127
214,21,26471.39017423587,0.0063916278380792045,0,62,0,0,-62
215,46,27439.38896161557,0.040806568124292744,1,285,11823,1532,13070
216,42,25797.256205722093,0.006602573087260837,1,587,5886,1848,7147
217,43,28935.465599238156,0.13419724802453226,1,97,5332,1921,7156
218,20,173056.68518262912,0.1707241015141422,1,1499,6780,3216,8497
219,25,33202.01079904064,0.31597838417933927,0,17,0,0,-17
220,62,23590.184239712064,0.04024576843273986,0,5,0,0,-5
221,49,21307.538203357697,0.043689308373193764,1,84,8937,2143,10996
222,59,30252.92160870191,0.12764050924356565,1,558,5634,9733,14809
223,45,21863.678093058144,0.08580776747506955,1,317,7190,1491,8364
224,61,24853.503511117033,0.11670364356797036,1,1419,12271,2029,12881
225,42,36310.78355446904,0.06428372091511923,0,4,0,0,-4
226,28,20323.22326320527,0.12183002033462068,0,22,0,0,-22
227,35,20620.844117611286,0.05931908631900476,1,15,9426,2194,11605
228,24,20388.297184187093,0.019182926530485686,1,81,8861,1624,10404
229,69,20517.155071174144,0.042217720616462326,1,585,6383,1608,7406
230,36,23838.451900121305,0.17488812196280695,1,293,7413,2216,9336
231,75,23007.681596047725,0.11439240174044564,1,349,9827,1453,10931
232,32,24117.770224156775,0.46417855766297944,0,6,0,0,-6
233,34,25597.593925513353,0.08044515667561185,1,506,5806,4551,9851
234,59,82902.14242261906,0.10312262899440791,1,42,7701,1460,9119
235,23,24607.386126846595,0.0862214025040337,1,608,8632,1832,9856
236,28,20033.95487037807,0.17916040062579464,1,235,11063,1799,12627
237,24,25791.794305854517,0.2707971534249284,1,360,11660,2293,13593
238,41,20296.759999659174,0.2416691380910859,1,1222,9284,1508,9570
239,47,25366.3682291167,0.04526347358560036,1,1709,16786,1544,16621
240,32,23680.82760912822,0.10559154216484146,0,11,0,0,-11
241,43,27097.44555101946,0.026908243590409536,1,1030,13354,1653,13977
242,47,26226.12273953224,0.012566299461482217,0,48,0,0,-48
243,73,30665.027222315726,0.2942328695703302,1,18,10290,2357,12629
244,20,25785.175999582236,0.13174581302154012,1,35,11896,1704,13565
245,42,35297.52362177095,0.036403182211117206,1,1363,8418,1642,8697
246,35,60813.030687833045,0.28936002854072534,0,53,0,0,-53
247,20,21319.682201411735,0.035623113419377184,1,552,6092,1601,7141
248,21,25154.24328059862,0.06159402472213702,1,455,13150,1448,14143
249,45,26062.27892535173,0.46885961345403293,1,172,6276,1813,7917
250,22,32360.83274497071,0.15416295679774933,1,344,10880,1810,12346
251,70,31631.759408733167,0.062486792540915596,0,16,0,0,-16
252,27,39646.52277006121,0.2795629529602206,0,39,0,0,-39
253,21,24960.085663084647,0.2964453806936454,0,75,0,0,-75
254,59,26596.087848107596,0.1507141888622597,1,268,5523,2010,7265
255,38,28402.132340164113,0.033580172989385905,1,454,6879,2150,8575
256,30,38079.724289383186,0.07147908325048517,1,347,6088,2346,8087
257,45,21179.01705469186,0.16623862344183957,1,399,6269,1571,7441
258,35,20868.672253440065,0.08358102096550213,0,130,0,0,-130
259,43,25071.911211434737,0.06270098105955961,0,76,0,0,-76
260,24,22455.906085468087,0.030338662314771066,1,1991,11259,1565,10833
261,62,25201.88100656035,0.12114862262093312,1,965,6876,1928,7839
262,66,20478.644763955155,0.42870276978427946,0,47,0,0,-47
263,75,35918.89134405664,0.05702015580774361,1,303,17254,3211,20162
264,73,25197.701988335477,0.07509897163786292,0,3,0,0,-3
265,48,24339.985496358084,0.062255714838168594,0,100,0,0,-100
266,22,23308.358301208464,0.47122344331751337,0,27,0,0,-27
267,27,40415.85383255994,0.15971447914063547,1,29,10214,2749,12934
268,53,56338.779587291945,0.05562068678970817,0,14,0,0,-14
269,23,29605.878047347785,0.016170958624290323,1,407,5733,1445,6771
270,56,22234.7154915807,0.07694025019350943,1,177,6505,2991,9319
271,32,23260.729953854447,0.39998466013973016,0,54,0,0,-54
272,45,25057.68605238806,0.04744432808880198,0,27,0,0,-27
273,27,25742.857344607502,0.1950056057466645,1,195,7010,2102,8917
274,33,25665.315893762716,0.06444967710657343,1,659,97679,4986,102006
275,57,24436.30138816252,0.05821709951163853,1,619,17468,1623,18472
276,19,23405.286278304564,0.17555030701971533,1,621,12009,2399,13787
277,31,24291.449904604993,0.03251000398006478,1,280,6567,2257,8544
278,31,44282.65630302918,0.12136088247363468,1,37,15362,7712,23037
279,49,20962.895211813142,0.3035481408789154,1,278,6250,1536,7508
280,57,22183.62273060611,0.3116724729190548,1,996,6755,1805,7564
281,57,31263.18194385062,0.0037008700146455116,1,108,19397,2468,21757
282,18,47456.02695057456,0.021429447629572818,0,107,0,0,-107
283,47,21372.77739536396,0.08899261678220069,1,164,12318,2467,14621
284,24,27329.66484934234,0.13556158192465045,1,617,7084,1944,8411
285,22,21429.116284300093,0.09695726944114796,1,212,8980,1457,10225
286,68,34848.096090759536,0.01649273521069861,1,920,5398,1577,6055
287,34,22804.558347254348,0.02347021487676236,1,1212,9717,1461,9966
288,74,41184.96506206112,0.2676891763561369,1,83,20222,1464,21603
289,59,22371.94522376395,0.004708136760448855,0,52,0,0,-52
290,67,22604.47352422565,0.05110963045072586,1,168,23477,1655,24964
291,24,20354.242465542196,0.16491525732968856,0,2,0,0,-2
292,59,27874.99562835498,0.0852018862501331,1,577,11841,1828,13092
293,36,21699.507817055186,0.16767699250451348,0,15,0,0,-15
294,66,22804.85346251899,0.0382568431829991,0,7,0,0,-7
295,70,20797.96758152562,0.15695014835223162,0,19,0,0,-19
296,59,23697.087394768114,0.1257566546646044,1,1481,7996,1655,8170
297,71,24402.64886026652,0.06070935657272918,1,224,8035,5550,13361
298,21,31209.155030802413,0.1269184730853262,0,75,0,0,-75
299,52,29143.994388342566,0.02395857016240417,1,276,6640,1887,8251
300,26,36408.01818292199,0.09934199672709718,0,36,0,0,-36
301,18,141618.6312671802,0.02698002498213668,1,1042,12469,1479,12906
302,19,23572.435141827413,0.13452984175568788,1,155,6095,1866,7806
303,49,41017.606287677,0.12201791049697089,1,59,8176,1620,9737
304,74,155729.42656213653,0.011582367204695045,0,35,0,0,-35
305,51,40266.82467279173,0.1384478194290438,0,5,0,0,-5
306,18,21530.46287282092,0.11253979379168554,1,117,35009,2053,36945
307,19,34163.0452433042,0.13761088923475523,0,3,0,0,-3
308,40,34609.131827396865,0.011959317565393196,0,63,0,0,-63
309,52,23047.68305783083,0.17039594847917028,1,170,8722,2253,10805
310,39,26497.59852168582,0.04542276266019884,1,77,9951,1646,11520
311,23,29957.39770035239,0.6379811047933531,1,214,5913,1805,7504
312,24,49202.8154952525,0.19973413366234694,1,38,6404,1663,8029
313,70,22454.45273521783,0.12834265046149645,1,126,7678,1984,9536
314,71,54185.942902159106,0.009089308919601061,1,488,10873,2569,12954
315,56,22325.61776039689,0.0822085071411389,1,143,13938,1997,15792
316,74,21506.78541386157,0.1606951651321651,1,118,7885,1801,9568
317,36,32720.14648495567,0.14342104889992818,1,220,7685,2282,9747
318,25,23883.33498344975,0.1282810125774863,1,559,7562,2752,9755
319,49,39647.31274468885,0.03817627518593578,1,1843,10333,1849,10339
320,22,21027.84285068538,0.30150703489481673,1,330,7115,1617,8402
321,44,21928.119320831905,0.0314665313585872,1,1013,7362,2361,8710
322,19,28344.680083097966,0.07624910426325006,1,418,7554,1863,8999
323,41,21612.908918283018,0.3046059626733176,1,193,6737,1594,8138
324,36,51268.66546601385,0.20360232662213215,1,2152,9570,1603,9021
325,57,46501.892600312065,0.037469699158342036,0,5,0,0,-5
326,44,22168.168287708173,0.3404603044196559,0,10,0,0,-10
327,73,35668.12406309513,0.18486521117402363,1,148,15812,1538,17202
328,63,23604.792603703478,0.030757041848413737,1,324,6855,1693,8224
329,30,59010.9407667556,0.18123319326825613,1,878,24184,1441,24747
330,20,35955.221449737764,0.11160985396211885,0,4,0,0,-4
331,20,35417.15098670793,0.015964652441933472,0,52,0,0,-52
332,37,31309.336765726013,0.2073851827757679,1,29,6587,1675,8233
333,29,21486.346308709977,0.03163367960955819,1,125,5640,6610,12125
334,23,25658.93213475832,0.307614848146867,0,67,0,0,-67
335,23,30696.53222665026,0.1346045832981505,0,30,0,0,-30
336,47,22122.316766403186,0.10405039597091167,1,754,11522,1801,12569
337,27,45697.22403704755,0.024004767074231922,1,279,5862,1730,7313
338,32,25387.460992789427,0.00210521805097085,0,67,0,0,-67
339,72,32862.46047171122,0.22839301430405348,1,30,6922,1949,8841
340,36,22655.629868219672,0.10888737038193502,1,294,8733,1625,10064
341,56,26394.351364236045,0.23068188839947212,1,79,8036,1618,9575
342,53,20594.470475279664,0.08696522880067188,1,551,6760,1702,7911
343,27,21918.960696961083,0.06827665963768739,1,255,8140,1626,9511
344,29,20175.177213647705,0.07559169155469651,1,1551,6617,1617,6683
345,20,33410.63514273568,0.21555847203829004,1,601,13900,2392,15691
346,61,22630.784776128126,0.3422850372092115,1,627,10435,1854,11662
347,20,47138.32293668466,0.34257167280641015,0,36,0,0,-36
348,70,21742.453851467566,0.0485911457607455,1,216,6138,1961,7883
349,67,27908.044750973713,0.22080029870341306,1,5,6474,1453,7922
350,39,24840.45846098517,0.08769675963225983,0,148,0,0,-148
351,72,20912.99658388971,0.04551931480256446,1,676,9043,1483,9850
352,32,21016.77033706282,0.14460665783424018,1,446,7668,3975,11197
353,48,20376.73367361116,0.18993430430242508,1,27,7079,1720,8772
354,44,22339.787544474784,0.251282520231763,1,262,8931,2282,10951
355,53,28026.433652668125,0.006494519863167389,0,206,0,0,-206
356,36,33625.742675889625,0.38078821804147817,0,144,0,0,-144
357,42,31540.953564206287,0.05933715986850999,1,521,9457,1985,10921
358,40,32610.656291396797,0.1965411270670332,1,1461,14380,3176,16095
359,57,20780.068628602152,0.31738915190101263,1,334,8069,1706,9441
360,43,42923.78253611159,0.3478492381957228,1,216,5695,1680,7159
361,39,31655.54321314221,0.1318128460777751,0,12,0,0,-12
362,18,31318.049665482984,0.1512776050103325,1,193,15463,2197,17467
363,22,29344.10825646251,0.15736399841425444,1,594,5607,1486,6499
364,53,21444.199406495296,0.2704921833222987,1,699,6981,2849,9131
365,20,21152.446051663293,0.022186337383161427,1,799,5489,1718,6408
366,62,28649.049369185304,0.05516801727566723,0,93,0,0,-93
367,32,29151.625930678016,0.18171541106224665,0,1,0,0,-1
368,75,20943.423533722485,0.02245806673744331,1,203,5550,1808,7155
369,21,28127.25692527259,0.176680697302664,1,968,5624,1898,6554
370,40,25920.909261025183,0.009455410870955182,1,152,11847,2716,14411
371,31,20097.44729375063,0.2291427708734015,0,76,0,0,-76
372,58,70650.69568835715,0.02588181422532369,1,169,6950,2276,9057
373,63,29921.225746418924,0.07131315533859979,1,75,5754,2233,7912
374,23,28097.184515425786,0.032326153947287314,1,684,6367,1559,7242
375,35,33306.14375184789,0.2023806271051304,1,692,5852,1666,6826
376,31,24055.61416656525,0.1402001408998559,0,8,0,0,-8
377,45,22230.66554017092,0.09494223576029662,1,698,7985,1535,8822
378,54,29720.326383205796,0.031599457830540335,1,728,7395,1561,8228
379,40,21102.33408413329,0.1940457964258223,1,193,11408,1623,12838
380,66,22029.978557881415,0.36088342549251706,1,428,5860,1882,7314
381,43,23965.92948448717,0.2587796387211369,1,806,15627,1636,16457
382,32,30859.076625626894,0.20837147674517772,1,192,8814,2530,11152
383,49,34087.414623693905,0.1582992880690056,0,44,0,0,-44
384,18,37540.068769390215,0.08092184948659,0,33,0,0,-33
385,34,20870.29604582311,0.2539041738150721,0,123,0,0,-123
386,67,23786.036509541827,0.28333592529105156,1,160,6162,1527,7529
387,26,25138.432539075635,0.12992035723741235,0,2,0,0,-2
388,51,23949.513364626866,0.2716547119582791,0,13,0,0,-13
389,27,21242.60784245686,0.06631883162797877,1,437,11039,1597,12199
390,22,20258.01283000289,0.1394446633261846,1,1046,6392,1524,6870
391,38,22330.70208861394,0.021598999547659533,1,1284,22892,1909,23517
392,26,21120.010060549223,0.27590110753897323,0,21,0,0,-21
393,64,24337.6248954133,0.4094521764438289,0,19,0,0,-19
394,70,26315.137796654944,0.07560595015693324,1,736,9367,1841,10472
395,49,47809.64427778462,0.17165377134694873,0,14,0,0,-14
396,24,28382.615130548482,0.0738212954323181,1,1295,5281,1600,5586
397,53,22199.595415669017,0.5123098539423724,0,52,0,0,-52
398,55,21502.988581490175,0.21804612048584754,1,186,6084,7392,13290
399,22,57296.588153462435,0.18520820110917696,1,92,10856,1738,12502
400,47,22514.87824495467,0.2361772904778515,0,31,0,0,-31
401,72,20697.497441653133,0.1860428237197696,1,552,7494,1642,8584
402,20,20576.740350403474,0.02160554601890967,1,331,5457,1642,6768
403,23,51773.04058928803,0.1187207365565486,1,816,11730,2213,13127
404,38,32731.218688949248,0.08525807268150201,1,1110,5376,1669,5935
405,28,31260.507281690843,0.013266976377968462,1,155,16549,1985,18379
406,32,26456.001419613207,0.28864095694056585,1,1113,6684,1986,7557
407,22,21274.68751217056,0.07613030044346565,0,132,0,0,-132
408,28,38714.27068006899,0.035221548208360896,1,178,6222,1871,7915
409,34,50308.7849215345,0.13435808393786744,1,63,5860,1810,7607
410,40,21014.065706107205,0.02293243522988028,1,631,5812,1560,6741
411,59,20396.06553607174,0.1454185436506576,1,109,5309,1516,6716
412,23,27711.8867114762,0.054868894344991426,1,320,8875,1857,10412
413,73,21326.554509721896,0.22887848204480257,1,962,5260,2351,6649
